chr1.s_4817	chr3	96.08	51	2	0	1	51	30194773	30194723	1.0e-19	95.0
chr1.s_4817	chr3	96.08	51	2	0	1	51	114703531	114703481	1.2e-19	94.0
chr1.s_4817	chr3	96.08	51	2	0	1	51	164478300	164478250	3.3e-19	93.0
chr1.s_4817	chr3	97.96	49	1	0	1	49	183076692	183076740	1.0e-18	91.0
chr1.s_4817	chr3	95.92	49	2	0	1	49	222771518	222771470	1.8e-18	90.0
chr1.s_4817	chr3	92.86	56	3	1	1	55	184116094	184116149	4.8e-18	89.0
chr1.s_4817	chr3	93.88	49	3	0	1	49	35960650	35960602	3.2e-17	86.0
chr1.s_4817	chr3	92.59	54	3	1	1	53	173571381	173571328	7.3e-17	85.0
chr1.s_4817	chr3	90.57	53	1	1	1	53	208766180	208766132	1.4e-15	81.0
chr1.s_4817	chr3	95.45	44	2	0	1	44	120194383	120194340	5.4e-15	79.0
chr1.s_4817	chr3	88.24	51	6	0	1	51	165050141	165050191	2.0e-14	77.0
chr1.s_4817	chr3	97.44	39	1	0	17	55	54805411	54805373	9.2e-13	71.0
chr1.s_4817	chr3	100.00	35	0	0	17	51	229450048	229450082	7.5e-12	68.0
chr1.s_4817	chr3	100.00	35	0	0	17	51	216710379	216710413	7.5e-12	68.0
chr1.s_4817	chr3	100.00	35	0	0	17	51	187984643	187984609	7.5e-12	68.0
chr1.s_4817	chr3	100.00	34	0	0	17	50	222261304	222261337	2.8e-11	67.0
chr1.s_4817	chr3	100.00	33	0	0	17	49	210879083	210879115	1.1e-10	65.0
chr1.s_4817	chr3	100.00	7	0	0	66	72	184116152	184116158	2.1e+05	14.0
chr1.s_4817	chr2	96.43	56	2	0	1	56	11486236	11486181	4.0e-22	103.0
chr1.s_4817	chr2	98.15	54	1	0	1	54	201914738	201914791	1.2e-21	101.0
chr1.s_4817	chr2	98.11	53	1	0	1	53	813367	813419	1.4e-21	101.0
chr1.s_4817	chr2	98.11	53	1	0	1	53	45600423	45600371	1.4e-21	101.0
chr1.s_4817	chr2	98.11	53	1	0	1	53	202397761	202397709	1.4e-21	101.0
chr1.s_4817	chr2	96.36	55	2	0	1	55	149137155	149137101	1.7e-21	101.0
chr1.s_4817	chr2	96.30	54	2	0	1	54	5648423	5648370	6.0e-21	99.0
chr1.s_4817	chr2	96.23	53	2	0	1	53	162697659	162697607	2.5e-20	97.0
chr1.s_4817	chr2	96.23	53	2	0	1	53	164131277	164131225	2.5e-20	97.0
chr1.s_4817	chr2	98.04	51	1	0	1	51	191891418	191891468	6.7e-20	95.0
chr1.s_4817	chr2	94.34	53	3	0	1	53	105571170	105571118	1.6e-19	94.0
chr1.s_4817	chr2	98.00	50	1	0	1	50	182909572	182909621	2.4e-19	93.0
chr1.s_4817	chr2	96.08	51	2	0	1	51	45180914	45180964	3.3e-19	93.0
chr1.s_4817	chr2	94.12	51	3	0	1	51	173399640	173399690	2.1e-18	90.0
chr1.s_4817	chr2	94.44	54	2	1	1	54	227207490	227207438	4.5e-18	89.0
chr1.s_4817	chr2	95.92	49	2	0	1	49	67844442	67844490	5.0e-18	89.0
chr1.s_4817	chr2	95.92	49	2	0	1	49	218426068	218426020	5.0e-18	89.0
chr1.s_4817	chr2	95.92	49	2	0	1	49	234541800	234541848	5.7e-18	89.0
chr1.s_4817	chr2	92.59	54	3	1	1	54	161939648	161939700	7.3e-17	85.0
chr1.s_4817	chr2	95.74	47	2	0	1	47	195469596	195469642	1.1e-16	84.0
chr1.s_4817	chr2	97.78	45	1	0	1	45	232818154	232818198	3.5e-16	83.0
chr1.s_4817	chr2	86.54	52	7	0	1	52	195469892	195469841	3.0e-14	76.0
chr1.s_4817	chr2	100.00	37	0	0	17	53	218426392	218426428	5.7e-13	72.0
chr1.s_4817	chr2	100.00	35	0	0	17	51	232817705	232817671	7.5e-12	68.0
chr1.s_4817	chr2	100.00	31	0	0	17	47	41376237	41376207	2.0e-09	60.0
chr1.s_4817	chr2	100.00	15	0	0	1	15	218426375	218426389	4.6e+00	29.0
chr1.s_4817	chr6	98.11	53	1	0	1	53	127049713	127049661	1.4e-21	101.0
chr1.s_4817	chr6	96.30	54	2	0	1	54	126983734	126983787	6.0e-21	99.0
chr1.s_4817	chr6	96.30	54	2	0	1	54	129055066	129055013	6.0e-21	99.0
chr1.s_4817	chr6	94.55	55	3	0	1	55	91170715	91170769	1.1e-20	98.0
chr1.s_4817	chr6	98.04	51	1	0	1	51	138842555	138842505	1.8e-20	97.0
chr1.s_4817	chr6	96.15	52	2	0	1	52	119232685	119232634	3.2e-20	96.0
chr1.s_4817	chr6	92.73	55	4	0	1	55	91170283	91170337	6.9e-20	95.0
chr1.s_4817	chr6	94.34	53	3	0	1	53	157417019	157417071	1.6e-19	94.0
chr1.s_4817	chr6	96.08	51	2	0	1	51	2962985	2963035	3.3e-19	93.0
chr1.s_4817	chr6	96.08	51	2	0	1	51	149190027	149189977	3.3e-19	93.0
chr1.s_4817	chr6	94.64	56	2	1	1	55	105295199	105295144	8.5e-19	92.0
chr1.s_4817	chr6	95.92	49	2	0	1	49	9024966	9024918	1.8e-18	90.0
chr1.s_4817	chr6	94.12	51	3	0	1	51	109948118	109948168	2.1e-18	90.0
chr1.s_4817	chr6	94.12	51	3	0	1	51	28063047	28062997	2.1e-18	90.0
chr1.s_4817	chr6	95.92	49	2	0	1	49	125823036	125822988	5.0e-18	89.0
chr1.s_4817	chr6	92.16	51	4	0	1	51	80875954	80876004	1.4e-17	87.0
chr1.s_4817	chr6	93.88	49	2	1	1	49	164251437	164251484	3.3e-15	80.0
chr1.s_4817	chr6	91.67	48	4	0	1	48	116470998	116470951	3.3e-15	80.0
chr1.s_4817	chr6	94.44	36	2	0	1	36	136999061	136999026	2.8e-10	63.0
chr1.s_4817	chr6	94.12	34	2	0	1	34	128293816	128293783	3.7e-09	59.0
chr1.s_4817	chr6	100.00	17	0	0	37	53	136998907	136998891	3.1e-01	33.0
chr1.s_4817	chr6	100.00	15	0	0	35	49	128293577	128293563	4.1e+00	29.0
chr1.s_4817	chr5	98.11	53	1	0	1	53	123210444	123210392	1.5e-21	101.0
chr1.s_4817	chr5	100.00	51	0	0	1	51	40902330	40902380	3.2e-21	100.0
chr1.s_4817	chr5	98.11	53	1	0	1	53	30272602	30272550	5.0e-21	99.0
chr1.s_4817	chr5	100.00	50	0	0	1	50	165754273	165754322	1.2e-20	98.0
chr1.s_4817	chr5	98.04	51	1	0	1	51	149622427	149622477	1.8e-20	97.0
chr1.s_4817	chr5	98.04	51	1	0	1	51	207810748	207810698	1.8e-20	97.0
chr1.s_4817	chr5	96.23	53	2	0	1	53	8366016	8366068	2.5e-20	97.0
chr1.s_4817	chr5	92.98	57	4	0	1	57	142169374	142169318	5.0e-20	96.0
chr1.s_4817	chr5	98.00	50	1	0	1	50	34574856	34574905	6.6e-20	95.0
chr1.s_4817	chr5	96.15	52	2	0	1	52	20527160	20527109	9.1e-20	95.0
chr1.s_4817	chr5	96.08	51	2	0	1	51	34249699	34249749	3.3e-19	93.0
chr1.s_4817	chr5	96.08	51	2	0	1	51	41402028	41402078	3.3e-19	93.0
chr1.s_4817	chr5	96.08	51	2	0	1	51	47207833	47207883	3.3e-19	93.0
chr1.s_4817	chr5	96.08	51	2	0	1	51	207854625	207854675	3.3e-19	93.0
chr1.s_4817	chr5	96.08	51	2	0	1	51	184862095	184862145	3.3e-19	93.0
chr1.s_4817	chr5	96.08	51	2	0	1	51	9232075	9232025	3.8e-19	93.0
chr1.s_4817	chr5	98.11	53	0	1	1	53	30674552	30674501	4.5e-19	92.0
chr1.s_4817	chr5	94.23	52	3	0	1	52	9694593	9694542	5.9e-19	92.0
chr1.s_4817	chr5	95.92	49	2	0	1	49	213706419	213706371	6.5e-18	89.0
chr1.s_4817	chr5	94.44	54	2	1	1	54	33258067	33258119	1.1e-17	88.0
chr1.s_4817	chr5	92.16	51	4	0	1	51	4610648	4610698	1.4e-17	87.0
chr1.s_4817	chr5	92.73	55	3	1	1	55	61859657	61859604	2.0e-17	87.0
chr1.s_4817	chr5	95.83	48	2	0	1	48	34868570	34868617	3.1e-17	86.0
chr1.s_4817	chr5	92.16	51	4	0	1	51	10529018	10528968	4.5e-17	86.0
chr1.s_4817	chr5	88.68	53	6	0	1	53	28234205	28234257	1.3e-15	81.0
chr1.s_4817	chr5	92.16	51	3	1	1	51	22312990	22312941	4.0e-15	79.0
chr1.s_4817	chr5	100.00	36	0	0	18	53	8365790	8365755	2.4e-12	70.0
chr1.s_4817	chr5	100.00	35	0	0	17	51	3816403	3816437	7.5e-12	68.0
chr1.s_4817	chr5	100.00	33	0	0	18	50	28427088	28427120	1.1e-10	65.0
chr1.s_4817	chr7	100.00	51	0	0	1	51	77575499	77575449	3.2e-21	100.0
chr1.s_4817	chr7	98.11	53	1	0	1	53	168646668	168646616	4.4e-21	99.0
chr1.s_4817	chr7	98.04	51	1	0	1	51	173400319	173400269	1.8e-20	97.0
chr1.s_4817	chr7	94.44	54	3	0	1	54	160476386	160476333	3.9e-20	96.0
chr1.s_4817	chr7	98.00	50	1	0	1	50	125713595	125713644	6.6e-20	95.0
chr1.s_4817	chr7	98.00	50	1	0	1	50	91440215	91440166	6.6e-20	95.0
chr1.s_4817	chr7	96.08	51	2	0	1	51	116800340	116800290	3.3e-19	93.0
chr1.s_4817	chr7	94.55	55	2	1	1	54	84728659	84728605	9.5e-19	91.0
chr1.s_4817	chr7	94.12	51	3	0	1	51	126146078	126146128	1.9e-18	90.0
chr1.s_4817	chr7	92.31	52	4	0	1	52	939472	939523	3.8e-18	89.0
chr1.s_4817	chr7	93.88	49	3	0	1	49	34912144	34912096	3.2e-17	86.0
chr1.s_4817	chr7	90.38	52	5	0	1	52	126664270	126664219	7.0e-17	85.0
chr1.s_4817	chr7	90.20	51	5	0	1	51	147560342	147560392	8.9e-17	85.0
chr1.s_4817	chr7	91.84	49	4	0	1	49	121277963	121277915	2.1e-16	84.0
chr1.s_4817	chr7	91.67	48	4	0	1	48	158650046	158650093	2.8e-15	80.0
chr1.s_4817	chr9	94.64	56	3	0	1	56	157590267	157590212	3.3e-21	100.0
chr1.s_4817	chr9	94.55	55	3	0	1	55	161725631	161725685	1.1e-20	98.0
chr1.s_4817	chr9	94.55	55	3	0	1	55	46733851	46733797	1.1e-20	98.0
chr1.s_4817	chr9	98.04	51	1	0	1	51	136781045	136781095	1.8e-20	97.0
chr1.s_4817	chr9	98.04	51	1	0	1	51	124944998	124944948	5.9e-20	95.0
chr1.s_4817	chr9	96.08	51	2	0	1	51	24924348	24924398	1.2e-19	94.0
chr1.s_4817	chr9	96.08	51	2	0	1	51	153391072	153391022	3.3e-19	93.0
chr1.s_4817	chr9	96.08	51	2	0	1	51	107074260	107074210	3.3e-19	93.0
chr1.s_4817	chr9	96.08	51	2	0	1	51	62790521	62790471	3.3e-19	93.0
chr1.s_4817	chr9	96.08	51	2	0	1	51	46092057	46092007	3.3e-19	93.0
chr1.s_4817	chr9	94.23	52	3	0	1	52	16334822	16334873	5.9e-19	92.0
chr1.s_4817	chr9	97.92	48	1	0	1	48	110740172	110740219	1.1e-18	91.0
chr1.s_4817	chr9	94.12	51	3	0	1	51	120479600	120479550	2.1e-18	90.0
chr1.s_4817	chr9	94.12	51	3	0	1	51	83985587	83985537	2.1e-18	90.0
chr1.s_4817	chr9	94.00	50	3	0	1	50	85198994	85199043	7.8e-18	88.0
chr1.s_4817	chr9	95.83	48	2	0	1	48	142491628	142491581	2.1e-17	87.0
chr1.s_4817	chr9	93.88	49	3	0	1	49	24536370	24536418	3.2e-17	86.0
chr1.s_4817	chr9	90.20	51	5	0	1	51	10918342	10918292	8.9e-17	85.0
chr1.s_4817	chr9	90.00	50	5	0	1	50	11390787	11390836	1.0e-15	81.0
chr1.s_4817	chr9	88.24	51	6	0	1	51	32418240	32418290	2.0e-14	77.0
chr1.s_4817	chr9	97.14	35	1	0	17	51	159298382	159298416	4.9e-11	66.0
chr1.s_4817	scaffold494	98.04	51	1	0	1	51	33371	33421	1.8e-20	97.0
chr1.s_4817	scaffold637	98.04	51	1	0	1	51	56130	56080	1.8e-20	97.0
chr1.s_4817	scaffold444	94.34	53	3	0	1	53	80346	80294	1.6e-19	94.0
chr1.s_4817	scaffold1776	96.00	50	2	0	1	50	11238	11189	1.2e-18	91.0
chr1.s_980088	chr1	100.00	100	0	0	1	100	1380702	1380801	5.1e-51	199.0
chr1.s_982448	chr1	99.00	100	1	0	1	100	1383062	1383161	8.1e-49	191.0
chr1.s_1105899	chr1	100.00	100	0	0	1	100	1487522	1487621	8.6e-51	198.0
chr1.s_1105899	chr2	96.23	53	2	0	1	53	40983791	40983739	4.6e-21	99.0
chr1.s_1105899	chr2	94.34	53	3	0	1	53	40979287	40979235	3.0e-20	96.0
chr1.s_1105899	chr2	95.83	24	1	0	77	100	40983738	40983715	8.3e-05	45.0
chr1.s_1105899	chr2	95.83	24	1	0	77	100	40979234	40979211	8.3e-05	45.0
chr1.s_1762980	chr1	95.56	90	4	0	1	90	2201740	2201829	7.7e-40	161.0
chr1.s_1762980	chr5	93.18	88	6	0	1	88	71479326	71479413	2.6e-38	156.0
chr1.s_1762980	chr5	93.42	76	5	0	2	77	21616823	21616748	9.7e-31	131.0
chr1.s_1762980	chr5	100.00	14	0	0	78	91	21616650	21616637	1.3e+01	28.0
chr1.s_1762980	chr7	90.00	90	9	0	1	90	51416110	51416199	4.0e-37	152.0
chr1.s_1762980	chr6	90.91	55	5	0	1	55	139951577	139951523	3.2e-18	90.0
chr1.s_1781859	chr1	100.00	100	0	0	1	100	2337809	2337908	1.1e-49	194.0
chr1.s_1782597	chr1	100.00	100	0	0	1	100	2348772	2348871	5.8e-49	192.0
chr1.s_1785099	chr1	100.00	100	0	0	1	100	2351273	2351372	1.6e-51	200.0
chr1.s_1785099	chr4	92.93	99	7	0	1	99	4034500	4034402	2.4e-45	180.0
chr1.s_1785099	chr4	97.22	36	1	0	1	36	15271424	15271389	3.3e-12	70.0
chr1.s_1785099	chr4	100.00	18	0	0	44	61	15271264	15271247	5.7e-02	36.0
chr1.s_2036907	chr1	96.81	94	3	0	7	100	2582688	2582781	2.6e-44	176.0
chr1.s_2036907	chr1	91.01	89	7	1	1	89	262702611	262702524	3.4e-34	143.0
chr1.s_2036907	chr1	100.00	6	0	0	1	6	2582319	2582324	8.7e+05	12.0
chr1.s_2036907	chr8	90.91	88	8	0	6	93	105285529	105285442	2.0e-34	143.0
chr1.s_2036907	chr8	100.00	5	0	0	1	5	105285826	105285822	3.6e+06	10.0
chr1.s_2036907	chr9	93.75	80	5	0	9	88	116078560	116078481	6.9e-34	142.0
chr1.s_2036907	chr6	93.75	80	5	0	9	88	91413380	91413301	2.6e-33	140.0
chr1.s_2036907	chr5	91.67	84	6	1	6	89	14940630	14940548	5.0e-32	135.0
chr1.s_2036907	chr5	100.00	5	0	0	1	5	14940849	14940845	3.6e+06	10.0
chr1.s_2688337	chr1	99.00	100	1	0	1	100	3302453	3302552	4.5e-48	189.0
chr1.s_2691433	chr1	99.00	100	1	0	1	100	3305461	3305560	4.5e-50	195.0
chr1.s_2691433	chr10	96.88	32	1	0	2	33	40353321	40353352	4.7e-09	59.0
chr1.s_2733404	chr1	100.00	100	0	0	1	100	3427740	3427839	2.7e-49	193.0
chr1.s_2734450	chr1	98.00	100	2	0	1	100	3428757	3428856	5.0e-47	185.0
chr1.s_2793982	chr1	99.00	100	1	0	1	100	3371546	3371645	1.0e-48	191.0
chr1.s_2793982	chr9	92.08	101	7	1	1	100	162845088	162844988	8.9e-40	161.0
chr1.s_2799943	chr1	96.04	101	3	1	1	100	3378158	3378258	1.4e-43	174.0
chr1.s_2839806	chr1	97.00	100	3	0	1	100	3493426	3493525	2.1e-48	190.0
chr1.s_2839806	scaffold557	92.98	57	2	2	1	55	21790	21846	1.5e-17	87.0
chr1.s_2840066	chr1	99.00	100	1	0	1	100	3493687	3493786	3.0e-48	189.0
chr1.s_2934914	chr1	98.00	100	2	0	1	100	3617917	3618016	1.2e-46	184.0
chr1.s_2950162	chr1	98.00	100	2	0	1	100	3637971	3638070	1.2e-47	187.0
chr1.s_3019312	chr1	100.00	100	0	0	1	100	3724553	3724652	1.6e-49	194.0
chr1.s_3019312	chr9	90.10	101	6	2	1	97	162636785	162636685	2.2e-36	150.0
chr1.s_3033885	chr1	94.00	100	5	1	1	100	3739068	3739166	5.2e-42	169.0
chr1.s_3044170	chr1	99.00	100	1	0	1	100	3746306	3746405	3.7e-49	192.0
chr1.s_3044602	chr1	97.00	100	3	0	1	100	3746731	3746830	5.0e-47	185.0
chr1.s_3044602	chr1	93.00	100	7	0	1	100	284737241	284737340	2.2e-43	173.0
chr1.s_3044602	chr1	92.00	100	8	0	1	100	167574884	167574983	3.9e-43	172.0
